userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,time_rel_sec,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,223778,1,223.778,3.860900857,6,36.53017715,33.41908777,64,5.679882328,0,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2]]",0.024045247,5.53E-07,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 2, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2], [4, 4, 1]]",0.941,0.941,click,22,5,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,226524,2,226.524,0.624722222,31,100,100,63,-4.48562308,36.53017715,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2], [4, 4, 1]]",0.001705062,9.43E-10,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 2, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_3,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2], [4, 4, 1], [5, 3, 2]]",2.746,2.746,click,23,6,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,233898,2,233.898,-0.624722222,,,,,37.15489937,36.53017715,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2], [4, 4, 1], [5, 3, 2]]",0.001705062,1.61E-12,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 2, 0, 0], [1, 0, 0, 2, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[1, 8, 1], [1, 9, 2], [5, 8, 1], [4, 7, 2], [4, 4, 1], [5, 3, 2]]",7.374,7.374,click,,6,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,236797,1,236.797,0,37,27.32553855,23.22222222,68,0,0,[],1.43E-07,1.43E-07,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_3,"[[6, 3, 1]]",2.899,10.273,reset,24,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,242107,2,242.107,43.45442318,2,100,100,67,-43.45442318,10,"[[6, 3, 1]]",0.144585586,2.07E-08,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[6, 3, 1], [4, 4, 2]]",5.31,5.31,click,25,2,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,242844,1,242.844,-100,1,10,-100,66,-56.54557682,0,"[[6, 3, 1], [4, 4, 2]]",0.0001,2.07E-12,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_3,"[[6, 3, 1], [4, 4, 2], [5, 3, 1]]",0.737,0.737,click,26,3,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,252588,2,252.588,100,0,100,100,65,0,10,"[[6, 3, 1], [4, 4, 2], [5, 3, 1]]",0.2061672,4.27E-13,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_4,"[[6, 3, 1], [4, 4, 2], [5, 3, 1], [5, 4, 2]]",9.744,9.744,click,27,4,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,253554,2,253.554,-100,,,,,110,10,"[[6, 3, 1], [4, 4, 2], [5, 3, 1], [5, 4, 2]]",0.2061672,8.80E-14,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 2, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[6, 3, 1], [4, 4, 2], [5, 3, 1], [5, 4, 2]]",0.966,0.966,click,,4,,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,268888,1,268.888,1.397953515,15,27.32553855,23.22222222,68,1.397953515,0,[],0.010005956,0.010005956,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_3,"[[5, 3, 1]]",15.334,16.3,reset,28,1,TRUE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,270504,2,270.504,41.02694018,2,100,100,67,-42.4248937,10,"[[5, 3, 1]]",0.137638406,0.001377204,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[5, 3, 1], [4, 4, 2]]",1.616,1.616,click,29,2,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,271327,1,271.327,10,0,10,-100,66,51.02694018,0,"[[5, 3, 1], [4, 4, 2]]",1,0.001377204,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_4,"[[5, 3, 1], [4, 4, 2], [5, 4, 1]]",0.823,0.823,click,30,3,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,277872,2,277.872,0,50,100,100,65,-10,100,"[[5, 3, 1], [4, 4, 2], [5, 4, 1]]",5.82E-08,8.01E-11,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_8,"[[5, 3, 1], [4, 4, 2], [5, 4, 1], [6, 8, 2]]",6.545,6.545,click,31,4,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,click,1.59E+12,280943,1,280.943,1.111039293,22,100,32.5097288,64,1.111039293,0,"[[5, 3, 1], [4, 4, 2], [5, 4, 1], [6, 8, 2]]",0.003116606,2.50E-13,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 2, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_2,"[[5, 3, 1], [4, 4, 2], [5, 4, 1], [6, 8, 2], [6, 2, 1]]",3.071,3.071,click,32,5,FALSE,1.59E+12,d5
5452163,10_easy_full,10,easy,full,wrong,reset,1.59E+12,287470,1,287.47,1.111039293,,,,,-1.111039293,0,"[[5, 3, 1], [4, 4, 2], [5, 4, 1], [6, 8, 2], [6, 2, 1]]",0.003116606,7.78E-16,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 2, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[5, 3, 1], [4, 4, 2], [5, 4, 1], [6, 8, 2], [6, 2, 1]]",6.527,6.527,click,,5,,1.59E+12,d5
5473307,10_easy_full,10,easy,full,wrong,click,1.59E+12,13196,1,13.196,0.94744898,21,27.32553855,23.22222222,68,0.94744898,0,[],0.006781482,0.006781482,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_6,"[[6, 6, 1]]",13.165,0,,1,1,TRUE,1.59E+12,
5473307,10_easy_full,10,easy,full,wrong,click,1.59E+12,17359,2,17.359,0,35,100,100,67,-0.94744898,27.32553855,"[[6, 6, 1]]",6.79E-08,4.60E-10,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_5,"[[6, 6, 1], [6, 5, 2]]",4.163,4.163,click,2,2,FALSE,1.59E+12,
5473307,10_easy_full,10,easy,full,wrong,reset,1.59E+12,21017,2,21.017,0,,,,,27.32553855,27.32553855,"[[6, 6, 1], [6, 5, 2]]",6.79E-08,3.12E-17,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[6, 6, 1], [6, 5, 2]]",3.658,3.658,click,,2,,1.59E+12,
5473307,10_easy_full,10,easy,full,wrong,click,1.59E+12,38936,1,38.936,1.982984207,10,27.32553855,23.22222222,68,1.982984207,0,[],0.014193297,0.014193297,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_4,"[[4, 4, 1]]",17.919,21.577,reset,3,1,TRUE,1.59E+12,
5473307,10_easy_full,10,easy,full,wrong,click,1.59E+12,43073,2,43.073,0.548888889,35,100,100,67,-2.531873096,27.32553855,"[[4, 4, 1]]",0.00201917,2.87E-05,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_2,"[[4, 4, 1], [4, 2, 2]]",4.137,4.137,click,4,2,FALSE,1.59E+12,
5473307,10_easy_full,10,easy,full,wrong,click,1.59E+12,45941,1,45.941,0.855113379,21,27.32553855,23.22222222,66,1.404002268,0,"[[4, 4, 1], [4, 2, 2]]",0.00627674,1.80E-07,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 2, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_2,"[[4, 4, 1], [4, 2, 2], [5, 2, 1]]",2.868,2.868,click,5,3,FALSE,1.59E+12,
5473307,10_easy_full,10,easy,full,wrong,click,1.59E+12,89519,2,89.519,1.570402494,9,100,100,65,-2.425515873,27.32553855,"[[4, 4, 1], [4, 2, 2], [5, 2, 1]]",0.005799572,1.04E-09,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 2, 1, 1, 2, 2, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_5,"[[4, 4, 1], [4, 2, 2], [5, 2, 1], [6, 5, 2]]",43.578,43.578,click,6,4,FALSE,1.59E+12,
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,39886,1,39.886,4.78859548,5,27.32553855,23.22222222,68,4.78859548,0,[],0.03427438,0.03427438,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_4,"[[5, 4, 1]]",39.866,0,,1,1,TRUE,1.59E+12,j6
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,41059,2,41.059,0,34,100,100,67,-4.78859548,27.32553855,"[[5, 4, 1]]",8.41E-08,2.88E-09,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",6_5,"[[5, 4, 1], [6, 5, 2]]",1.173,1.173,click,2,2,FALSE,1.59E+12,j6
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,44114,1,44.114,0.824128863,21,27.32553855,23.22222222,66,0.824128863,0,"[[5, 4, 1], [6, 5, 2]]",0.006121756,1.77E-11,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",3_2,"[[5, 4, 1], [6, 5, 2], [3, 2, 1]]",3.055,3.055,click,3,3,FALSE,1.59E+12,j6
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,51414,2,51.414,0,40,100,100,65,-0.824128863,27.32553855,"[[5, 4, 1], [6, 5, 2], [3, 2, 1]]",7.39E-08,1.30E-18,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",2_1,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2]]",7.3,7.3,click,4,4,FALSE,1.59E+12,j6
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,54291,1,54.291,27.32553855,0,27.32553855,23.22222222,64,27.32553855,100,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2]]",0.199851756,2.61E-19,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 2, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_9,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2], [4, 9, 1]]",2.877,2.877,click,5,5,FALSE,1.59E+12,j6
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,56021,2,56.021,10,0,10,-100,63,-37.32553855,39.5,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2], [4, 9, 1]]",1,2.61E-19,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 2, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_5,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2], [4, 9, 1], [0, 5, 2]]",1.73,1.73,click,6,6,FALSE,1.59E+12,j6
5573802,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,57833,1,57.833,23.22222222,1,39.5,23.22222222,62,33.22222222,100,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2], [4, 9, 1], [0, 5, 2]]",0.20794086,5.42E-20,1,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 2, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",1_8,"[[5, 4, 1], [6, 5, 2], [3, 2, 1], [2, 1, 2], [4, 9, 1], [0, 5, 2], [1, 8, 1]]",1.812,1.812,click,7,7,FALSE,1.59E+12,j6
